S/N,Order_Date,TransactionID,CustomerID,ProductID,Quantity_Supplied,Discount(%)
3504,2/9/2021,DCLPS/4058,DCP/pop/5599,DCCP/Class H/1514,26,3
3505,2/9/2021,DCLPS/4059,DCP/pop/5541,DCCP/Class J /1488,75,10
3506,2/9/2021,DCLPS/4060,DCP/pop/5594,DCCP/Class H/1514,126,4
3507,2/9/2021,DCLPS/4061,DCP/pop/5616,DCCP/Class A/1479,348,0
3508,2/9/2021,DCLPS/4062,DCP/pop/5643,DCCP/Class J /1488,17,8
3509,2/9/2021,DCLPS/4063,DCP/pop/5499,DCCP/Class J /1493,149,7
3510,2/9/2021,DCLPS/4064,DCP/pop/5649,DCCP/Class J /1475,136,3
3511,2/10/2021,DCLPS/4065,DCP/pop/5536,DCCP/Class J /1475,337,5
3512,2/10/2021,DCLPS/4066,DCP/pop/5563,DCCP/Class J /1493,199,10
3513,2/10/2021,DCLPS/4067,DCP/pop/5503,DCCP/Class J /1483,127,6
3514,2/10/2021,DCLPS/4068,DCP/pop/5594,DCCP/Class H/1514,23,10
3515,2/10/2021,DCLPS/4069,DCP/pop/5559,DCCP/Class V/1505,57,8
3516,2/10/2021,DCLPS/4070,DCP/pop/5560,DCCP/Class A/1487,181,7
3517,2/10/2021,DCLPS/4071,DCP/pop/5481,DCCP/Class A/1479,288,7
3518,2/10/2021,DCLPS/4072,DCP/pop/5621,DCCP/Class J /1488,76,8
3519,2/10/2021,DCLPS/4073,DCP/pop/5561,DCCP/Class J /1515,174,8
3520,2/10/2021,DCLPS/4074,DCP/pop/5521,DCCP/Class A/1479,181,5
3521,2/10/2021,DCLPS/4075,DCP/pop/5567,DCCP/Class WT/1478,120,9
3522,2/11/2021,DCLPS/4076,DCP/pop/5597,DCCP/Class A/1487,344,9
3523,2/11/2021,DCLPS/4077,DCP/pop/5509,DCCP/Class J /1488,38,1
3524,2/11/2021,DCLPS/4078,DCP/pop/5591,DCCP/Class WT/1478,324,4
3525,2/11/2021,DCLPS/4079,DCP/pop/5512,DCCP/Class A/1479,161,6
3526,2/11/2021,DCLPS/4080,DCP/pop/5483,DCCP/Class J /1488,21,7
3527,2/11/2021,DCLPS/4081,DCP/pop/5572,DCCP/Class J /1515,344,4
3528,2/12/2021,DCLPS/4082,DCP/pop/5592,DCCP/Class J /1488,305,6
3529,2/12/2021,DCLPS/4083,DCP/pop/5516,DCCP/Class J /1475,179,0
3530,2/12/2021,DCLPS/4084,DCP/pop/5643,DCCP/Class J /1488,206,7
3531,2/12/2021,DCLPS/4085,DCP/pop/5551,DCCP/Class J /1483,11,2
3532,2/12/2021,DCLPS/4086,DCP/pop/5509,DCCP/Class A/1479,192,4
3533,2/12/2021,DCLPS/4087,DCP/pop/5583,DCCP/Class A/1487,226,2
3534,2/12/2021,DCLPS/4088,DCP/pop/5533,DCCP/Class J /1482,294,8
3535,2/14/2021,DCLPS/4089,DCP/pop/5618,DCCP/Class J /1488,154,1
3536,2/14/2021,DCLPS/4090,DCP/pop/5635,DCCP/Class H/1514,46,5
3537,2/15/2021,DCLPS/4091,DCP/pop/5593,DCCP/Class M/1509,185,9
3538,2/15/2021,DCLPS/4092,DCP/pop/5583,DCCP/Class A/1479,292,9
3539,2/15/2021,DCLPS/4093,DCP/pop/5609,DCCP/Class J /1488,223,3
3540,2/15/2021,DCLPS/4094,DCP/pop/5628,DCCP/Class J /1482,21,5
3541,2/17/2021,DCLPS/4095,DCP/pop/5502,DCCP/Class A/1479,66,7
3542,2/17/2021,DCLPS/4096,DCP/pop/5538,DCCP/Class J /1488,317,7
3543,2/17/2021,DCLPS/4097,DCP/pop/5543,DCCP/Class J /1554,135,0
3544,2/17/2021,DCLPS/4098,DCP/pop/5607,DCCP/Class H/1491,130,2
3545,2/17/2021,DCLPS/4099,DCP/pop/5604,DCCP/Class H/1514,288,0
3546,2/18/2021,DCLPS/4100,DCP/pop/5551,DCCP/Class J /1488,182,5
3547,2/18/2021,DCLPS/4101,DCP/pop/5596,DCCP/Class H/1512,339,0
3548,2/18/2021,DCLPS/4102,DCP/pop/5481,DCCP/Class J /1483,62,2
3549,2/18/2021,DCLPS/4103,DCP/pop/5586,DCCP/Class J /1488,83,1
3550,2/19/2021,DCLPS/4104,DCP/pop/5549,DCCP/Class H/1510,173,9
3551,2/19/2021,DCLPS/4105,DCP/pop/5506,DCCP/Class H/1512,154,3
3552,2/19/2021,DCLPS/4106,DCP/pop/5531,DCCP/Class WT/1478,225,5
3553,2/23/2021,DCLPS/4107,DCP/pop/5558,DCCP/Class J /1488,11,1
3554,2/23/2021,DCLPS/4108,DCP/pop/5525,DCCP/Class H/1514,312,3
3555,2/24/2021,DCLPS/4109,DCP/pop/5529,DCCP/Class H/1512,87,10
3556,2/25/2021,DCLPS/4110,DCP/pop/5641,DCCP/Class A/1536,319,0
3557,2/25/2021,DCLPS/4111,DCP/pop/5533,DCCP/Class A/1484,54,6
3558,2/25/2021,DCLPS/4112,DCP/pop/5546,DCCP/Class A/1484,158,7
3559,2/25/2021,DCLPS/4113,DCP/pop/5539,DCCP/Class J /1488,92,10
3560,2/25/2021,DCLPS/4114,DCP/pop/5565,DCCP/Class H/1514,71,3
3561,2/25/2021,DCLPS/4115,DCP/pop/5632,DCCP/Class J /1481,263,7
3562,2/25/2021,DCLPS/4116,DCP/pop/5551,DCCP/Class A/1480,309,9
3563,2/25/2021,DCLPS/4117,DCP/pop/5622,DCCP/Class J /1488,291,1
3564,2/25/2021,DCLPS/4118,DCP/pop/5562,DCCP/Class H/1514,288,6
3565,2/25/2021,DCLPS/4119,DCP/pop/5513,DCCP/Class A/1480,290,5
3566,2/25/2021,DCLPS/4120,DCP/pop/5492,DCCP/Class A/1536,28,3
3567,2/25/2021,DCLPS/4121,DCP/pop/5526,DCCP/Class J /1488,315,8
3568,2/25/2021,DCLPS/4122,DCP/pop/5628,DCCP/Class A/1476,242,3
3569,2/25/2021,DCLPS/4123,DCP/pop/5558,DCCP/Class A/1487,110,4
3570,2/25/2021,DCLPS/4124,DCP/pop/5484,DCCP/Class J /1475,222,7
3571,2/25/2021,DCLPS/4125,DCP/pop/5562,DCCP/Class A/1484,114,6
3572,2/26/2021,DCLPS/4126,DCP/pop/5551,DCCP/Class A/1480,287,2
3573,2/26/2021,DCLPS/4127,DCP/pop/5573,DCCP/Class A/1487,343,1
3574,2/26/2021,DCLPS/4128,DCP/pop/5511,DCCP/Class A/1480,202,10
3575,2/26/2021,DCLPS/4129,DCP/pop/5625,DCCP/Class A/1484,220,6
3576,2/26/2021,DCLPS/4130,DCP/pop/5520,DCCP/Class H/1514,44,9
3577,2/26/2021,DCLPS/4131,DCP/pop/5629,DCCP/Class J /1549,308,2
3578,2/26/2021,DCLPS/4132,DCP/pop/5518,DCCP/Class H/1512,218,10
3579,2/26/2021,DCLPS/4133,DCP/pop/5594,DCCP/Class H/1514,145,8
3580,2/26/2021,DCLPS/4134,DCP/pop/5631,DCCP/Class A/1476,340,5
3581,2/26/2021,DCLPS/4135,DCP/pop/5589,DCCP/Class A/1487,148,4
3582,2/26/2021,DCLPS/4136,DCP/pop/5616,DCCP/Class H/1514,306,8
3583,2/26/2021,DCLPS/4137,DCP/pop/5564,DCCP/Class A/1476,89,2
3584,2/26/2021,DCLPS/4138,DCP/pop/5546,DCCP/Class H/1514,334,1
3585,2/26/2021,DCLPS/4139,DCP/pop/5624,DCCP/Class A/1476,19,8
3586,2/26/2021,DCLPS/4140,DCP/pop/5657,DCCP/Class A/1480,72,7
3587,2/26/2021,DCLPS/4141,DCP/pop/5620,DCCP/Class J /1488,323,7
3588,2/26/2021,DCLPS/4142,DCP/pop/5478,DCCP/Class J /1475,229,2
3589,2/26/2021,DCLPS/4143,DCP/pop/5617,DCCP/Class J /1488,170,8
3590,2/26/2021,DCLPS/4144,DCP/pop/5611,DCCP/Class A/1484,77,1
3591,2/26/2021,DCLPS/4145,DCP/pop/5582,DCCP/Class H/1514,292,10
3592,2/28/2021,DCLPS/4146,DCP/pop/5501,DCCP/Class WT/1478,306,8
3593,2/28/2021,DCLPS/4147,DCP/pop/5556,DCCP/Class WT/1478,266,6
3594,2/28/2021,DCLPS/4148,DCP/pop/5504,DCCP/Class H/1514,314,9
3595,2/28/2021,DCLPS/4149,DCP/pop/5619,DCCP/Class J /1488,141,3
3596,2/28/2021,DCLPS/4150,DCP/pop/5635,DCCP/Class J /1481,266,8
3597,2/28/2021,DCLPS/4151,DCP/pop/5605,DCCP/Class J /1481,198,6
3598,2/28/2021,DCLPS/4152,DCP/pop/5626,DCCP/Class J /1481,305,10
3599,2/28/2021,DCLPS/4153,DCP/pop/5574,DCCP/Class J /1481,195,0
3600,2/28/2021,DCLPS/4154,DCP/pop/5579,DCCP/Class A/1484,162,8
3601,2/28/2021,DCLPS/4155,DCP/pop/5557,DCCP/Class J /1483,346,2
3602,2/28/2021,DCLPS/4156,DCP/pop/5640,DCCP/Class A/1479,333,6
3603,2/28/2021,DCLPS/4157,DCP/pop/5587,DCCP/Class J /1483,3,8
3604,2/28/2021,DCLPS/4158,DCP/pop/5598,DCCP/Class A/1479,265,2
3605,2/28/2021,DCLPS/4159,DCP/pop/5556,DCCP/Class J /1488,125,6
3606,2/28/2021,DCLPS/4160,DCP/pop/5513,DCCP/Class J /1475,126,5
3607,2/28/2021,DCLPS/4161,DCP/pop/5483,DCCP/Class H/1491,164,0
3608,2/28/2021,DCLPS/4162,DCP/pop/5648,DCCP/Class J /1488,225,7
3609,2/28/2021,DCLPS/4163,DCP/pop/5565,DCCP/Class J /1488,263,6
3610,2/28/2021,DCLPS/4164,DCP/pop/5549,DCCP/Class H/1491,1,4
3611,2/28/2021,DCLPS/4165,DCP/pop/5542,DCCP/Class A/1485,31,4
3612,2/28/2021,DCLPS/4166,DCP/pop/5561,DCCP/Class H/1550,259,9
3613,2/28/2021,DCLPS/4167,DCP/pop/5582,DCCP/Class J /1488,309,3
3614,2/28/2021,DCLPS/4168,DCP/pop/5610,DCCP/Class J /1488,317,2
3615,2/28/2021,DCLPS/4169,DCP/pop/5508,DCCP/Class J /1488,322,9
3616,2/28/2021,DCLPS/4170,DCP/pop/5482,DCCP/Class A/1479,29,7
3617,2/28/2021,DCLPS/4171,DCP/pop/5502,DCCP/Class H/1514,293,7
3618,2/28/2021,DCLPS/4172,DCP/pop/5629,DCCP/Class J /1488,276,4
3619,2/28/2021,DCLPS/4173,DCP/pop/5518,DCCP/Class A/1487,111,5
3620,2/28/2021,DCLPS/4174,DCP/pop/5600,DCCP/Class H/1514,231,7
3621,2/28/2021,DCLPS/4175,DCP/pop/5659,DCCP/Class A/1479,300,7
3622,2/28/2021,DCLPS/4176,DCP/pop/5610,DCCP/Class J /1488,86,1
3623,2/28/2021,DCLPS/4177,DCP/pop/5577,DCCP/Class J /1488,130,9
3624,2/28/2021,DCLPS/4178,DCP/pop/5644,DCCP/Class H/1491,343,6
3625,2/28/2021,DCLPS/4179,DCP/pop/5575,DCCP/Class WT/1478,241,10
3626,2/28/2021,DCLPS/4180,DCP/pop/5524,DCCP/Class H/1510,20,0
3627,2/28/2021,DCLPS/4181,DCP/pop/5512,DCCP/Class WT/1478,170,1
3628,2/28/2021,DCLPS/4182,DCP/pop/5595,DCCP/Class J /1488,278,6
3629,2/28/2021,DCLPS/4183,DCP/pop/5563,DCCP/Class H/1514,39,7
3630,2/28/2021,DCLPS/4184,DCP/pop/5518,DCCP/Class A/1479,10,7
3631,2/28/2021,DCLPS/4185,DCP/pop/5613,DCCP/Class H/1491,335,7
3632,2/28/2021,DCLPS/4186,DCP/pop/5621,DCCP/Class WT/1478,288,6
3633,2/28/2021,DCLPS/4187,DCP/pop/5576,DCCP/Class H/1514,188,9
3634,2/28/2021,DCLPS/4188,DCP/pop/5560,DCCP/Class WT/1478,172,0
3635,2/28/2021,DCLPS/4189,DCP/pop/5606,DCCP/Class H/1491,23,2
3636,2/28/2021,DCLPS/4190,DCP/pop/5501,DCCP/Class H/1491,223,3
3637,3/2/2021,DCLPS/4191,DCP/pop/5596,DCCP/Class H/1512,277,9
3638,3/3/2021,DCLPS/4192,DCP/pop/5604,DCCP/Class J /1488,306,6
3639,3/3/2021,DCLPS/4193,DCP/pop/5548,DCCP/Class H/1514,297,7
3640,3/3/2021,DCLPS/4194,DCP/pop/5531,DCCP/Class A/1480,300,10
3641,3/3/2021,DCLPS/4195,DCP/pop/5568,DCCP/Class J /1488,137,4
3642,3/3/2021,DCLPS/4196,DCP/pop/5504,DCCP/Class A/1536,183,1
3643,3/3/2021,DCLPS/4197,DCP/pop/5523,DCCP/Class H/1514,262,10
3644,3/3/2021,DCLPS/4198,DCP/pop/5572,DCCP/Class J /1525,10,7
3645,3/3/2021,DCLPS/4199,DCP/pop/5512,DCCP/Class J /1482,287,3
3646,3/3/2021,DCLPS/4200,DCP/pop/5481,DCCP/Class A/1487,190,8
3647,3/3/2021,DCLPS/4201,DCP/pop/5491,DCCP/Class A/1476,198,6
3648,3/3/2021,DCLPS/4202,DCP/pop/5545,DCCP/Class WT/1478,343,2
3649,3/3/2021,DCLPS/4203,DCP/pop/5531,DCCP/Class H/1511,205,5
3650,3/3/2021,DCLPS/4204,DCP/pop/5516,DCCP/Class H/1512,40,8
3651,3/4/2021,DCLPS/4205,DCP/pop/5513,DCCP/Class H/1514,325,6
3652,3/4/2021,DCLPS/4206,DCP/pop/5619,DCCP/Class J /1483,152,7
3653,3/4/2021,DCLPS/4207,DCP/pop/5545,DCCP/Class J /1475,308,6
3654,3/4/2021,DCLPS/4208,DCP/pop/5615,DCCP/Class A/1479,47,1
3655,3/4/2021,DCLPS/4209,DCP/pop/5495,DCCP/Class J /1488,316,2
3656,3/4/2021,DCLPS/4210,DCP/pop/5630,DCCP/Class V/1569,285,5
3657,3/4/2021,DCLPS/4211,DCP/pop/5583,DCCP/Class V/1497,123,4
3658,3/4/2021,DCLPS/4212,DCP/pop/5555,DCCP/Class H/1514,142,3
3659,3/4/2021,DCLPS/4213,DCP/pop/5583,DCCP/Class J /1475,65,0
3660,3/4/2021,DCLPS/4214,DCP/pop/5646,DCCP/Class H/1512,97,10
3661,3/5/2021,DCLPS/4215,DCP/pop/5494,DCCP/Class V/1570,102,6
3662,3/5/2021,DCLPS/4216,DCP/pop/5552,DCCP/Class V/1506,288,6
3663,3/5/2021,DCLPS/4217,DCP/pop/5611,DCCP/Class V/1571,315,4
3664,3/5/2021,DCLPS/4218,DCP/pop/5483,DCCP/Class V/1572,163,4
3665,3/5/2021,DCLPS/4219,DCP/pop/5538,DCCP/Class V/1497,22,1
3666,3/5/2021,DCLPS/4220,DCP/pop/5596,DCCP/Class V/1573,20,7
3667,3/5/2021,DCLPS/4221,DCP/pop/5625,DCCP/Class V/1503,131,7
3668,3/5/2021,DCLPS/4222,DCP/pop/5495,DCCP/Class V/1544,26,2
3669,3/5/2021,DCLPS/4223,DCP/pop/5499,DCCP/Class A/1536,209,10
3670,3/5/2021,DCLPS/4224,DCP/pop/5614,DCCP/Class A/1480,211,1
3671,3/5/2021,DCLPS/4225,DCP/pop/5502,DCCP/Class H/1512,306,1
3672,3/5/2021,DCLPS/4226,DCP/pop/5618,DCCP/Class WT/1478,30,1
3673,3/5/2021,DCLPS/4227,DCP/pop/5492,DCCP/Class J /1482,94,0
3674,3/5/2021,DCLPS/4228,DCP/pop/5627,DCCP/Class A/1479,297,10
3675,3/5/2021,DCLPS/4229,DCP/pop/5511,DCCP/Class A/1480,76,7
3676,3/5/2021,DCLPS/4230,DCP/pop/5597,DCCP/Class H/1550,39,1
3677,3/5/2021,DCLPS/4231,DCP/pop/5648,DCCP/Class H/1512,78,9
3678,3/5/2021,DCLPS/4232,DCP/pop/5507,DCCP/Class J /1475,59,9
3679,3/8/2021,DCLPS/4233,DCP/pop/5560,DCCP/Class A/1480,192,3
3680,3/8/2021,DCLPS/4234,DCP/pop/5605,DCCP/Class J /1488,184,1
3681,3/8/2021,DCLPS/4235,DCP/pop/5624,DCCP/Class WT/1478,120,0
3682,3/8/2021,DCLPS/4236,DCP/pop/5486,DCCP/Class A/1480,191,0
3683,3/8/2021,DCLPS/4237,DCP/pop/5485,DCCP/Class A/1536,339,5
3684,3/8/2021,DCLPS/4238,DCP/pop/5527,DCCP/Class J /1488,5,5
3685,3/9/2021,DCLPS/4239,DCP/pop/5478,DCCP/Class A/1480,205,10
3686,3/10/2021,DCLPS/4240,DCP/pop/5513,DCCP/Class J /1481,207,5
3687,3/10/2021,DCLPS/4241,DCP/pop/5553,DCCP/Class J /1493,9,3
3688,3/10/2021,DCLPS/4242,DCP/pop/5556,DCCP/Class H/1514,142,5
3689,3/10/2021,DCLPS/4243,DCP/pop/5480,DCCP/Class A/1487,190,9
3690,3/10/2021,DCLPS/4244,DCP/pop/5521,DCCP/Class J /1489,209,3
3691,3/10/2021,DCLPS/4245,DCP/pop/5589,DCCP/Class J /1489,209,8
3692,3/10/2021,DCLPS/4246,DCP/pop/5602,DCCP/Class J /1488,213,9
3693,3/10/2021,DCLPS/4247,DCP/pop/5552,DCCP/Class A/1480,160,5
3694,3/10/2021,DCLPS/4248,DCP/pop/5539,DCCP/Class A/1479,122,7
3695,3/10/2021,DCLPS/4249,DCP/pop/5656,DCCP/Class J /1488,194,9
3696,3/10/2021,DCLPS/4250,DCP/pop/5529,DCCP/Class J /1554,50,10
3697,3/10/2021,DCLPS/4251,DCP/pop/5513,DCCP/Class J /1488,19,4
3698,3/10/2021,DCLPS/4252,DCP/pop/5559,DCCP/Class H/1514,215,5
3699,3/11/2021,DCLPS/4253,DCP/pop/5490,DCCP/Class A/1479,174,0
3700,3/11/2021,DCLPS/4254,DCP/pop/5540,DCCP/Class A/1476,57,7
3701,3/11/2021,DCLPS/4255,DCP/pop/5505,DCCP/Class A/1480,102,4
3702,3/11/2021,DCLPS/4256,DCP/pop/5531,DCCP/Class J /1475,281,9
3703,3/11/2021,DCLPS/4257,DCP/pop/5488,DCCP/Class J /1488,51,8
3704,3/11/2021,DCLPS/4258,DCP/pop/5581,DCCP/Class A/1480,337,5
3705,3/12/2021,DCLPS/4259,DCP/pop/5505,DCCP/Class H/1512,223,5
3706,3/12/2021,DCLPS/4260,DCP/pop/5508,DCCP/Class A/1536,216,1
3707,3/12/2021,DCLPS/4261,DCP/pop/5551,DCCP/Class H/1511,308,0
3708,3/12/2021,DCLPS/4262,DCP/pop/5577,DCCP/Class A/1479,57,1
3709,3/12/2021,DCLPS/4263,DCP/pop/5535,DCCP/Class H/1512,229,0
3710,3/12/2021,DCLPS/4264,DCP/pop/5554,DCCP/Class H/1511,236,2
3711,3/12/2021,DCLPS/4265,DCP/pop/5495,DCCP/Class A/1536,194,6
3712,3/12/2021,DCLPS/4266,DCP/pop/5492,DCCP/Class J /1481,260,8
3713,3/12/2021,DCLPS/4267,DCP/pop/5482,DCCP/Class J /1494,19,5
3714,3/12/2021,DCLPS/4268,DCP/pop/5529,DCCP/Class A/1480,152,0
3715,3/15/2021,DCLPS/4269,DCP/pop/5543,DCCP/Class H/1512,104,9
3716,3/15/2021,DCLPS/4270,DCP/pop/5605,DCCP/Class A/1479,155,5
3717,3/15/2021,DCLPS/4271,DCP/pop/5549,DCCP/Class J /1488,268,6
3718,3/15/2021,DCLPS/4272,DCP/pop/5529,DCCP/Class A/1480,283,1
3719,3/15/2021,DCLPS/4273,DCP/pop/5530,DCCP/Class A/1480,343,0
3720,3/15/2021,DCLPS/4274,DCP/pop/5492,DCCP/Class A/1536,75,10
3721,3/15/2021,DCLPS/4275,DCP/pop/5537,DCCP/Class A/1476,41,8
3722,3/16/2021,DCLPS/4276,DCP/pop/5524,DCCP/Class J /1488,146,9
3723,3/16/2021,DCLPS/4277,DCP/pop/5587,DCCP/Class A/1479,270,9
3724,3/16/2021,DCLPS/4278,DCP/pop/5629,DCCP/Class A/1480,124,0
3725,3/16/2021,DCLPS/4279,DCP/pop/5510,DCCP/Class H/1514,63,9
3726,3/16/2021,DCLPS/4280,DCP/pop/5569,DCCP/Class V/1544,307,7
3727,3/16/2021,DCLPS/4281,DCP/pop/5498,DCCP/Class A/1484,72,9
3728,3/17/2021,DCLPS/4282,DCP/pop/5621,DCCP/Class A/1480,244,8
3729,3/17/2021,DCLPS/4283,DCP/pop/5653,DCCP/Class J /1488,271,5
3730,3/17/2021,DCLPS/4284,DCP/pop/5645,DCCP/Class H/1514,61,9
3731,3/18/2021,DCLPS/4285,DCP/pop/5591,DCCP/Class A/1479,69,1
3732,3/18/2021,DCLPS/4286,DCP/pop/5571,DCCP/Class J /1488,172,8
3733,3/18/2021,DCLPS/4287,DCP/pop/5649,DCCP/Class A/1480,6,7
3734,3/18/2021,DCLPS/4288,DCP/pop/5479,DCCP/Class M/1529,345,6
3735,3/18/2021,DCLPS/4289,DCP/pop/5585,DCCP/Class A/1536,350,9
3736,3/18/2021,DCLPS/4290,DCP/pop/5492,DCCP/Class A/1480,184,0
3737,3/18/2021,DCLPS/4291,DCP/pop/5526,DCCP/Class M/1566,79,8
3738,3/18/2021,DCLPS/4292,DCP/pop/5598,DCCP/Class M/1532,1,3
3739,3/18/2021,DCLPS/4293,DCP/pop/5527,DCCP/Class M/1509,86,5
3740,3/19/2021,DCLPS/4294,DCP/pop/5597,DCCP/Class J /1488,68,6
3741,3/19/2021,DCLPS/4295,DCP/pop/5599,DCCP/Class WT/1492,119,0
3742,3/19/2021,DCLPS/4296,DCP/pop/5523,DCCP/Class H/1510,182,4
3743,3/19/2021,DCLPS/4297,DCP/pop/5539,DCCP/Class V/1544,143,9
3744,3/19/2021,DCLPS/4298,DCP/pop/5577,DCCP/Class A/1476,146,9
3745,3/19/2021,DCLPS/4299,DCP/pop/5490,DCCP/Class H/1512,305,3
3746,3/19/2021,DCLPS/4300,DCP/pop/5607,DCCP/Class V/1543,28,9
3747,3/22/2021,DCLPS/4301,DCP/pop/5649,DCCP/Class J /1488,75,3
3748,3/22/2021,DCLPS/4302,DCP/pop/5646,DCCP/Class A/1480,67,7
3749,3/23/2021,DCLPS/4303,DCP/pop/5485,DCCP/Class A/1479,314,0
3750,3/23/2021,DCLPS/4304,DCP/pop/5481,DCCP/Class A/1479,247,9
3751,3/23/2021,DCLPS/4305,DCP/pop/5649,DCCP/Class A/1480,186,0
3752,3/24/2021,DCLPS/4306,DCP/pop/5535,DCCP/Class J /1488,82,6
3753,3/24/2021,DCLPS/4307,DCP/pop/5532,DCCP/Class A/1536,149,4
3754,3/24/2021,DCLPS/4308,DCP/pop/5633,DCCP/Class J /1488,182,6
3755,3/24/2021,DCLPS/4309,DCP/pop/5658,DCCP/Class J /1483,347,10
3756,3/24/2021,DCLPS/4310,DCP/pop/5511,DCCP/Class J /1488,310,6
3757,3/24/2021,DCLPS/4311,DCP/pop/5561,DCCP/Class A/1487,236,8
3758,3/24/2021,DCLPS/4312,DCP/pop/5563,DCCP/Class A/1480,52,10
3759,3/24/2021,DCLPS/4313,DCP/pop/5601,DCCP/Class A/1476,63,2
3760,3/24/2021,DCLPS/4314,DCP/pop/5560,DCCP/Class A/1480,239,2
3761,3/25/2021,DCLPS/4315,DCP/pop/5490,DCCP/Class J /1488,289,3
3762,3/25/2021,DCLPS/4316,DCP/pop/5518,DCCP/Class J /1515,20,0
3763,3/25/2021,DCLPS/4317,DCP/pop/5573,DCCP/Class A/1536,25,6
3764,3/25/2021,DCLPS/4318,DCP/pop/5621,DCCP/Class A/1479,154,8
3765,3/25/2021,DCLPS/4319,DCP/pop/5621,DCCP/Class A/1487,305,1
3766,3/25/2021,DCLPS/4320,DCP/pop/5552,DCCP/Class A/1479,56,7
3767,3/25/2021,DCLPS/4321,DCP/pop/5541,DCCP/Class A/1479,292,5
3768,3/25/2021,DCLPS/4322,DCP/pop/5651,DCCP/Class A/1480,156,4
3769,3/25/2021,DCLPS/4323,DCP/pop/5605,DCCP/Class J /1494,305,6
3770,3/25/2021,DCLPS/4324,DCP/pop/5520,DCCP/Class J /1488,235,8
3771,3/25/2021,DCLPS/4325,DCP/pop/5576,DCCP/Class A/1487,337,5
3772,3/25/2021,DCLPS/4326,DCP/pop/5525,DCCP/Class A/1487,316,1
3773,3/25/2021,DCLPS/4327,DCP/pop/5636,DCCP/Class A/1484,96,8
3774,3/25/2021,DCLPS/4328,DCP/pop/5508,DCCP/Class J /1554,341,2
3775,3/25/2021,DCLPS/4329,DCP/pop/5551,DCCP/Class V/1543,102,6
3776,3/25/2021,DCLPS/4330,DCP/pop/5487,DCCP/Class A/1536,38,1
3777,3/25/2021,DCLPS/4331,DCP/pop/5478,DCCP/Class A/1480,12,1
3778,3/25/2021,DCLPS/4332,DCP/pop/5624,DCCP/Class A/1536,154,5
3779,3/25/2021,DCLPS/4333,DCP/pop/5658,DCCP/Class J /1515,200,5
3780,3/25/2021,DCLPS/4334,DCP/pop/5497,DCCP/Class V/1569,313,8
3781,3/25/2021,DCLPS/4335,DCP/pop/5585,DCCP/Class J /1494,15,5
3782,3/25/2021,DCLPS/4336,DCP/pop/5574,DCCP/Class J /1494,151,10
3783,3/25/2021,DCLPS/4337,DCP/pop/5497,DCCP/Class A/1476,64,8
3784,3/25/2021,DCLPS/4338,DCP/pop/5486,DCCP/Class J /1488,25,2
3785,3/25/2021,DCLPS/4339,DCP/pop/5559,DCCP/Class A/1536,79,6
3786,3/25/2021,DCLPS/4340,DCP/pop/5490,DCCP/Class A/1480,46,4
3787,3/25/2021,DCLPS/4341,DCP/pop/5591,DCCP/Class J /1488,221,3
3788,3/25/2021,DCLPS/4342,DCP/pop/5569,DCCP/Class A/1476,116,10
3789,3/25/2021,DCLPS/4343,DCP/pop/5627,DCCP/Class J /1549,275,3
3790,3/26/2021,DCLPS/4344,DCP/pop/5587,DCCP/Class A/1479,141,8
3791,3/26/2021,DCLPS/4345,DCP/pop/5651,DCCP/Class A/1479,229,3
3792,3/26/2021,DCLPS/4346,DCP/pop/5509,DCCP/Class J /1488,91,8
3793,3/26/2021,DCLPS/4347,DCP/pop/5541,DCCP/Class A/1476,229,2
3794,3/31/2021,DCLPS/4348,DCP/pop/5600,DCCP/Class J /1483,274,10
3795,3/31/2021,DCLPS/4349,DCP/pop/5551,DCCP/Class J /1494,244,2
3796,3/31/2021,DCLPS/4350,DCP/pop/5634,DCCP/Class A/1480,77,10
3797,3/31/2021,DCLPS/4351,DCP/pop/5497,DCCP/Class J /1475,62,2
3798,3/31/2021,DCLPS/4352,DCP/pop/5595,DCCP/Class J /1488,136,0
3799,3/31/2021,DCLPS/4353,DCP/pop/5611,DCCP/Class J /1488,216,3
3800,3/31/2021,DCLPS/4354,DCP/pop/5565,DCCP/Class A/1479,235,1
3801,3/31/2021,DCLPS/4355,DCP/pop/5577,DCCP/Class J /1488,7,3
3802,3/31/2021,DCLPS/4356,DCP/pop/5607,DCCP/Class J /1475,301,5
3803,3/31/2021,DCLPS/4357,DCP/pop/5620,DCCP/Class A/1487,173,10
3804,3/31/2021,DCLPS/4358,DCP/pop/5558,DCCP/Class A/1485,329,6
3805,3/31/2021,DCLPS/4359,DCP/pop/5651,DCCP/Class J /1488,260,9
3806,3/31/2021,DCLPS/4360,DCP/pop/5480,DCCP/Class A/1480,255,2
3807,3/31/2021,DCLPS/4361,DCP/pop/5593,DCCP/Class A/1479,10,0
3808,3/31/2021,DCLPS/4362,DCP/pop/5503,DCCP/Class A/1487,121,6
3809,3/31/2021,DCLPS/4363,DCP/pop/5609,DCCP/Class J /1489,108,1
3810,3/31/2021,DCLPS/4364,DCP/pop/5602,DCCP/Class J /1488,12,7
3811,3/31/2021,DCLPS/4365,DCP/pop/5616,DCCP/Class H/1514,243,0
3812,3/31/2021,DCLPS/4366,DCP/pop/5600,DCCP/Class A/1479,291,0
